id,date,brand,region,content
19366,2024-11-23 07:05:29,Djezzy,Biskraa,"App freeze, re-opened 10 times https://support.example.org/ticket/8199 😑"
17133,2025-02-01 22:00:29,Djezzy,Tiziouzou,"support was helpful today, thanks Djezzy  "
16450,2025-03-11 18:35:29,Ooredoo,Ouargla,La couverture est top ici dans Ouargla 👍
18674,2025-05-26 11:25:29,Mobilis,Orann,SMS subscription charged me without consent https://support.example.org/ticket/22172
1546,2024-11-12 07:15:28,Mobilis,Jijel,Why so many ads? app is unusable http://example.com/issue/5716
7065,2025-01-29 13:36:28,Ooredoo,Mascara,"Bonjour, réseau très lent aujourd'hui http://bit.ly/i4nqrw"
16081,2025-06-22 20:33:29,Djezzy,Illizi,Lost connection mid-call with mom 😠 #sad
785,2024-11-13 10:42:28,Mobilis,Soukahras,<div>  Trop de pubs dans l'app 😤 👍</div>
2204,2025-03-19 16:51:28,Ooredoo,Tiziouzou,"Working fine today, thumbs up Ooredoo 👍 😡"
19351,2024-11-16 16:55:29,Ooredoo,Ghardaya,
12328,2025-08-29 20:06:28,Mobilis,Blida,Excellent service by Mobilis! ❤️
14504,2025-09-03 17:51:28,Wana,Oran,internet drop every 5 minutes in Oran!!! 🙌
12737,2025-06-17 03:13:28,Wana,Jijel,"Working  fine  today,  thumbs  up  Wana  👍"
16798,2025-09-18 07:15:29,Wana,Illizi,
2814,2025-02-02 23:52:28,Mobilis,Sidi Bel Abbes,"Working fine today, thumbs up Mobilis 👍"
19798,2025-01-04 16:27:29,Ooredoo,Boumerdes!,Signal ok but data speed low in Boumerdes!
14208,2025-06-24 19:49:28,TelecomDZ,,La couverture est top ici dans Mostaganem 👍
16464,2025-09-27 21:42:29,Wana,Skikdaa,  App says update required but Play Store shows none https://support.example.org/ticket/23207
7779,2025-07-27 08:29:28,Wana,,Promo applied but billing still wrong https://support.example.org/ticket/57151
14396,2024-12-16 11:38:28,Wana,Skikdaa,No signal in Skikdaa. anyone else??  
8542,2025-05-03 21:45:28,Wana,Relizane,Promo applied but billing still wrong http://example.com/issue/9233
618,2025-06-16 18:49:28,Mobilis,Algiers,The app keeps crashing 😩 please fix @support
20627,2025-03-05 08:35:29,Wana,Seteef,The app keeps crashing 😩 please fix @support
16688,2025-06-30 05:08:29,Ooredoo,Batna,"  The team fixed it fast, impressed!"
8830,2024-12-31 07:05:28,Mobilis,Khenchela,Streaming 144p only in Khenchela 😭 http://example.com/issue/9253
6127,2025-04-01 05:53:28,Mobilis,Jijel,Promos are good but network bad 😅
17007,2025-04-24 22:11:29,Wana,Oran,why tf my data is gone? https://support.example.org/ticket/3465
3496,2025-04-04 08:51:28,TelecomDZ,Biskra,TelecomDZ please fix the network! #outage
11737,2025-04-17 06:25:28,Mobilis,Tipaza..,
1895,2024-12-27 03:20:28,Mobilis,Biskraa,  Coverage in Biskraa is terrible... https://support.example.org/ticket/65102
6445,2025-05-17 14:23:28,Wana,Tipaza,مافهمتش علاش الباكيج خلصت؟ https://t.co/xyz
3814,2024-12-19 10:41:28,TelecomDZ,Souk Ahras,internet drop every 5 minutes in Souk Ahras!!!
12689,2025-03-03 03:13:28,Mobilis,Skikdaa,Coverage in Skikdaa is terrible... http://bit.ly/kwkgrg
16599,2025-09-29 16:08:29,Wana,Algierrs,Bills are wrong again!! charged twice http://bit.ly/ab5q0h
20887,2024-12-06 21:32:29,Mobilis,Tipaza..,La couverture est top ici dans Tipaza.. 👍
19984,2025-05-06 17:33:29,Mobilis,Ghardaia,No signal in Ghardaia. anyone else??
11060,2025-04-18 17:51:28,Ooredoo,Blida,<html>Error 500</html> app crash
14139,2024-12-19 04:02:28,TelecomDZ,El Bayadh,  Promo applied but billing still wrong https://support.example.org/ticket/5774
7531,2025-03-06 16:52:28,Ooredoo,Sidi Bel Abbes ,internet so slooooow 😭 #Djezzy
15130,2025-07-05 22:05:28,TelecomDZ,Annabba,BILLS ARE WRONG AGAIN!! CHARGED TWICE HTTPS://T.CO/XYZ
5973,2025-06-07 14:49:28,Djezzy,Khenchella,No  signal  in  Khenchella.  anyone  else??
20774,2025-05-18 19:01:29,Djezzy,Tindouf,🔥🔥🔥 best promo ever!!!
11130,2025-03-19 06:32:28,TelecomDZ,Jijel,App login fails with error code 403 https://t.co/xyz
18125,2025-06-08 11:14:29,TelecomDZ,,يوجد تقطع في المكالمات في Biskraa
610,2025-08-08 06:17:28,TelecomDZ,Sidi Bel Abbes ,APP ASKS FOR PERMISSION EVERY OPEN 😒
11834,2025-07-21 23:35:28,Djezzy,Orann,<html>Error 500</html> app crash
7239,2025-03-10 16:27:28,Djezzy,Tlemcen,Test speed: 0.2 Mbps in Tlemcen http://example.com/issue/6163
12404,2025-05-29 23:21:28,Mobilis,Tizi Ouzou,Signal ok but data speed low in Tizi Ouzou
6618,2025-08-28 05:27:28,TelecomDZ,Seteef,Promos are good but network bad 😅
12374,2025-09-17 14:25:28,Mobilis,Bejaia,¿Por qué el internet está lento? https://support.example.org/ticket/28526
9044,2024-11-24 15:28:28,Mobilis,Jijel,Can't make calls since yesterday https://t.co/xyz #help
804,2024-11-23 13:50:28,Ooredoo,Seteef,Coverage in Seteef is terrible... https://support.example.org/ticket/57440
15053,2025-01-11 05:11:28,TelecomDZ,Mostaganem,Signal ok but data speed low in Mostaganem
7466,2025-10-13 11:44:28,Djezzy,Oum El Bouaghi,<html>Error 500</html> app crash
4417,2025-04-15 10:32:28,Mobilis,Bordj Bou Arreridj,Signal lost when entering building near Bordj Bou Arreridj
11773,2025-06-28 08:37:28,TelecomDZ,Sidi Bel Abbes ,تعريض الشبكة سيء في Sidi Bel Abbes  ☹️
20601,2025-08-25 23:03:29,Mobilis,Mostaganem,App says update required but Play Store shows none https://t.co/xyz
11213,2025-05-30 22:06:28,TelecomDZ,Algiers,I switched from TelecomDZ to Mobilis and it's better.
15243,2025-07-06 18:10:28,Wana,El-Oued,Why is 4G not working?? http://example.com/issue/5785
8407,2025-04-27 16:32:28,Wana,Tindouf,My  SIM  not  activated  after  24h  http://bit.ly/m7dehj contact@wana.com
3729,2025-01-09 07:27:28,Mobilis,Batnaa,Promo applied but billing still wrong http://example.com/issue/6061
2368,2025-04-14 07:48:28,Ooredoo,Setif,"recharge failed, money gone!! contact@Ooredoo.com  "
17471,2025-05-14 13:24:29,Mobilis,Oran,مافهمتش علاش الباكيج خلصت؟ https://t.co/xyz
21919,2024-11-11 16:51:29,Wana,Annabba, recharge failed!!  -- #billing
11484,2024-11-11 11:00:28,Ooredoo,Batna,Ooredoo please fix the network! #outage
4458,2025-07-05 09:31:28,Mobilis,Oum El Bouaghi,Promos are good but network bad 😅
19778,2025-08-14 09:01:29,Wana,Tlemceen,SMS failed to deliver multiple times http://example.com/issue/4211
18018,2025-08-14 09:55:29,Wana,Boumerdes,Data speed fine but latency high in Boumerdes
22721,2025-10-02 04:47:29,TelecomDZ,Seteef,<html>Error 500</html> app crash
18681,2024-12-07 00:36:29,Ooredoo,Mostaganemm,Promo applied but billing still wrong http://bit.ly/1oaz6i
6731,2024-12-17 05:05:28,Wana,Boumerdes!,"App freeze, re-opened 10 times https://t.co/xyz 😑"
18600,2025-09-26 07:58:29,Mobilis,Skikdaa,Can't make calls since yesterday http://example.com/issue/7986 #help
11254,2025-10-10 04:39:28,TelecomDZ,Algiers,Happy with TelecomDZ overall 👍
18622,2025-08-12 06:42:29,Ooredoo,Sidi Bel Abbes,Bills are wrong again!! charged twice http://bit.ly/3qn0so
13549,2025-02-23 18:50:28,Wana,Sidi Bel Abbes,The app keeps crashing 😩 please fix @support
1775,2025-05-15 02:57:28,Mobilis,Boumerdes!,VOLTE NOT WORKING IN BOUMERDES! SINCE 2 DAYS
10349,2025-05-26 23:42:28,Wana,M'Sila,App  login  fails  with  error  code  403  https://support.example.org/ticket/43648
12513,2025-03-29 05:57:28,TelecomDZ,Skikda,La couverture est top ici dans Skikda 👍
2644,2025-02-18 08:18:28,Djezzy,Bejaiaa,  Happy with Djezzy overall 👍
4874,2025-05-29 02:09:28,Mobilis,Tizi Ouzou,random spam message http://spam.example.com
16006,2025-05-07 21:54:29,Mobilis,Setif,App says update required but Play Store shows none https://support.example.org/ticket/55851 😂
9493,2025-06-14 19:24:28,Wana,Mostaganem,SMS subscription charged me without consent http://example.com/issue/840
2538,2025-02-01 09:40:28,Wana,Batnaa,5G when?? https://support.example.org/ticket/72818
4704,2025-08-05 11:39:28,Ooredoo,Algierrs,"App freeze, re-opened 10 times https://t.co/xyz 😑"
8856,2025-02-14 03:10:28,Djezzy,El Oued,"App freeze, re-opened 10 times http://example.com/issue/6428 😑"
22112,2025-10-11 19:33:29,Ooredoo,Mostaganem,Loving the new offers 💯💯 visit http://example.com/issue/7877
3193,2025-09-01 14:04:28,Wana,Saida,Best customer care response ever 🙌
3018,2025-08-31 07:13:28,TelecomDZ,Oran,"  Bonjour, réseau très lent aujourd'hui https://t.co/xyz"
1160,2025-03-08 11:37:28,TelecomDZ,Batnaa,App login fails with error code 403 https://t.co/xyz
2551,2025-04-11 09:29:28,Ooredoo,Constntine,SMS failed to deliver multiple times http://bit.ly/l20ifg
3400,2025-07-25 01:05:28,Ooredoo,Tipaza..,تعريض الشبكة سيء في TIPAZA.. ☹️
11206,2025-06-04 08:29:28,Djezzy,Constntine,"recharge failed, money gone!! contact@Djezzy.com"
888,2025-09-25 11:58:28,Ooredoo,Mila,Promo applied but billing still wrong http://example.com/issue/7872
17957,2025-10-01 05:26:29,Ooredoo,Tlemcen,Coverage in Tlemcen is terrible... https://t.co/xyz
4047,2025-05-21 02:42:28,Djezzy,Soukahras,SMS subscription charged me without consent https://support.example.org/ticket/4320
8425,2024-11-14 03:50:28,Ooredoo,Mostaganem,Customer support didn't answer my call. #support
9265,2024-12-29 04:26:28,Djezzy,Tiziouzou, recharge failed!!  -- #billing
16140,2024-12-15 18:52:29,TelecomDZ,Batnaa,My SIM not activated after 24h http://bit.ly/kmmg2g
10375,2025-06-21 15:05:28,TelecomDZ,El Oued,WHY TF MY DATA IS GONE? HTTPS://T.CO/XYZ
22903,2025-09-22 01:36:29,Mobilis,Tipaza..,"they restored service after outage, thanks Mobilis"
9085,2024-11-02 18:55:28,Wana,Bejaiaa, recharge failed!!  -- #billing
22774,2024-11-30 13:24:29,Djezzy,Boumerdes!,Why is 4G not working?? https://support.example.org/ticket/17206
16173,2025-09-25 18:49:29,Mobilis,Tlemceen,<html>Error 500</html> app crash
1789,2025-06-18 13:05:28,Mobilis,Soukahras,My SIM not activated after 24h http://bit.ly/c4edia
21524,2025-05-25 13:56:29,TelecomDZ,Mila,مافهمتش علاش الباكيج خلصت؟ http://bit.ly/y0133a
22378,2025-02-02 06:26:29,Wana,Seteef,"Service restored after 3 hours, thx Wana  "
20190,2025-01-07 15:35:29,Mobilis,,Coverage in Soukahras is terrible... https://t.co/xyz
16455,2025-04-03 03:16:29,Ooredoo,Guelma,Data speed fine but latency high in Guelma
8292,2024-11-29 09:40:28,Wana,Algiers,"Bonjour, réseau très lent aujourd'hui http://example.com/issue/2972"
10419,2024-10-31 09:51:28,Djezzy,El-Oued,  La couverture est top ici dans El-Oued 👍
198,2024-12-12 21:18:28,Wana,Constantine,The new plan is expensive for students  
6122,2025-04-27 01:05:28,TelecomDZ,Guelma,"Service restored after 3 hours, thx TelecomDZ  "
13054,2025-07-31 14:26:28,Ooredoo,Relizane,Coverage in Relizane is terrible... http://bit.ly/9b6gce
14786,2025-04-17 04:53:28,Wana,Algierrs,Promo applied but billing still wrong https://support.example.org/ticket/53099
15187,2025-09-06 16:51:28,Ooredoo,Constntine,SMS failed to deliver multiple times http://example.com/issue/9204
4994,2024-12-10 06:03:28,Djezzy,Ain Temouchent,  يوجد تقطع في المكالمات في Ain Temouchent
3594,2024-11-14 14:12:28,TelecomDZ,,"recharge failed, money gone!! contact@TelecomDZ.com"
13205,2025-02-08 04:00:28,TelecomDZ,Ain Temouchent,"Bonjour, réseau très lent aujourd'hui https://t.co/xyz  "
7000,2025-04-10 10:06:28,Mobilis,Algierrs,مشكلة في الشبكة في ALGIERRS 😠
19240,2025-05-21 23:43:29,Mobilis,Batnaa,VoLTE not working in Batnaa since 2 days
15546,2025-09-01 19:39:28,Ooredoo,Bejaiaa,why tf my data is gone? http://example.com/issue/7112
17291,2025-07-27 01:48:29,Ooredoo,Saida,Promos are good but network bad 😅
22355,2025-07-25 02:27:29,Wana,El Oued,Promos are good but network bad 😅
22066,2025-09-28 04:03:29,Mobilis,Oran,Promos are good but network bad 😅
10140,2025-07-08 10:15:28,Wana,El-Oued,Test  speed:  0.2  Mbps  in  El-Oued  http://example.com/issue/1242
15404,2024-12-13 12:36:28,Djezzy,Tiziouzou,🔥🔥🔥 best promo ever!!!
21711,2025-05-28 12:37:29,Wana,Bordj Bou Arreridj,مافهمتش علاش الباكيج خلصت؟ http://example.com/issue/5244
8713,2024-12-08 23:23:28,TelecomDZ,Sidi Bel Abbes ,TelecomDZ please fix the network! #outage
18965,2025-02-12 23:40:29,Ooredoo,Bordj Bou Arreridj,My hotspot disconnects after 2 mins
12517,2025-07-23 03:01:28,TelecomDZ,,  🔥🔥🔥 best promo ever!!!
8976,2025-03-20 13:18:28,TelecomDZ,Constantine,  Signal lost when entering building near Constantine
1568,2025-02-11 15:26:28,TelecomDZ,Bordj Bou Arreridj,"support was helpful today, thanks TelecomDZ"
19052,2025-07-11 00:03:29,TelecomDZ,Ain Temouchent,no service since morning TelecomDZ?? https://support.example.org/ticket/89610
19261,2025-06-24 06:52:29,Mobilis,Tindouf,Promos are good but network bad 😅
12054,2025-07-22 15:56:28,Wana,Relizane,<div>  يوجد تقطع في المكالمات في Relizane</div>
16301,2025-09-20 19:06:29,Mobilis,M'Sila,
18763,2025-09-11 09:54:29,Ooredoo,Algiers,مشكلة في الشبكة في ALGIERS 😠
16800,2025-03-02 22:49:29,TelecomDZ,Souk Ahras,
20670,2025-01-16 05:04:29,Ooredoo,,I see 'network busy' message often in Tebessa
14661,2025-02-21 14:22:28,Mobilis,Constantine,Trop de pubs dans l'app 😤
13771,2024-12-24 15:02:28,Wana,Jijel,  5G when?? https://t.co/xyz
8894,2025-06-27 21:51:28,Ooredoo,Khenchella,why am i charged for sms I never sent?? https://t.co/xyz
8702,2025-06-29 22:51:28,Ooredoo,Relizane,Best customer care response ever 🙌
10145,2025-03-14 22:08:28,Mobilis,Ouargla,"Working fine today, thumbs up Mobilis 👍"
15456,2025-06-25 20:55:28,Djezzy,,internet so slooooow 😭 #Djezzy
21024,2025-06-21 02:18:29,TelecomDZ,M'Sila,Why so many ads? app is unusable http://bit.ly/aogz6g
5365,2025-02-24 19:03:28,Djezzy,Setif,¿Por qué el internet está lento? http://bit.ly/4sbv01  
8339,2025-03-01 09:31:28,Wana,Annabba,SMS failed to deliver multiple times https://support.example.org/ticket/14660
5871,2025-04-11 09:00:28,TelecomDZ,Orann,  App login fails with error code 403 http://bit.ly/q1ihzx
8940,2025-09-10 20:08:28,Djezzy,Constntine,¿Por qué el internet está lento? http://bit.ly/03s97z
19980,2024-10-24 19:22:29,Mobilis,Setif,Lost connection mid-call with mom 😠 #sad
19878,2025-07-17 05:26:29,Ooredoo,Tiziouzou,Streaming 144p only in Tiziouzou 😭 http://example.com/issue/393
1732,2025-09-29 10:59:28,Ooredoo,Mostaganemm,The new plan is expensive for students 😂
2660,2025-01-12 00:31:28,TelecomDZ,Constantine,App says update required but Play Store shows none http://example.com/issue/8593
18801,2025-02-17 23:06:29,TelecomDZ,Mascara,¿Por qué el internet está lento? http://example.com/issue/3271
14831,2025-09-01 02:17:28,TelecomDZ,Sidi Bel Abbes,Trop de pubs dans l'app 😤
11230,2024-11-07 14:05:28,Mobilis,Ouargla,"App freeze, re-opened 10 times https://t.co/xyz 😑"
15959,2025-01-30 21:01:29,Djezzy,,تعريض الشبكة سيء في Tebessa ☹️
19469,2025-05-06 19:55:29,Djezzy,Algierrs,"  support was helpful today, thanks Djezzy"
15556,2025-10-07 11:54:28,Ooredoo,Algierrs, recharge failed!!  -- #billing
3085,2024-10-20 16:58:28,Ooredoo,Bejaiaa,"App freeze, re-opened 10 times https://support.example.org/ticket/26685 😑"
10213,2025-09-01 04:35:28,TelecomDZ,Oran,<html>Error 500</html> app crash 👍
6517,2025-01-29 12:10:28,Wana,Bejaia,random  spam  message  http://spam.example.com
13711,2025-03-31 21:23:28,Wana,Jijel,La connexion est lente à Jijel https://support.example.org/ticket/85050
5948,2025-02-13 09:19:28,Djezzy,Laghouat,Data speed fine but latency high in Laghouat
13506,2024-12-25 04:07:28,Ooredoo,Ghardaya,VoLTE not working in Ghardaya since 2 days
22487,2025-06-13 16:16:29,TelecomDZ,M'Sila, recharge failed!!  -- #billing
14622,2024-11-28 08:24:28,TelecomDZ,Tipaza..,No signal in Tipaza... anyone else??
9,2025-01-27 12:34:28,Ooredoo,Sidi Bel Abbes ,SMS subscription charged me without consent https://support.example.org/ticket/21785
2828,2025-02-14 08:14:28,Djezzy,Annaba,App asks for permission every open 😒
5830,2025-08-15 02:48:28,TelecomDZ,Sidi Bel Abbes ,I switched from TelecomDZ to Mobilis and it's better.
4776,2025-08-06 07:56:28,TelecomDZ,Batna,Test  speed:  0.2  Mbps  in  Batna  https://t.co/xyz
8476,2025-06-03 17:27:28,Wana,Blidah,"  Bonjour, réseau très lent aujourd'hui http://example.com/issue/3447"
17982,2025-03-02 09:05:29,Djezzy,Algierrs,Signal ok but data speed low in Algierrs
17109,2025-03-14 20:19:29,Wana,Oran,
16784,2025-05-28 02:57:29,Djezzy,Skikda,Ils ont coupé mon forfait sans prévenir 😡
7332,2025-09-25 02:56:28,Mobilis,Blidah,"Working fine today, thumbs up Mobilis 👍"
9872,2025-05-24 05:50:28,Ooredoo,Annaba,Ils ont coupé mon forfait sans prévenir 😡
5291,2025-05-10 19:50:28,Mobilis,Biskra,Network is so slow today in Biskra 😡 http://bit.ly/e5ceoq
8027,2025-03-29 00:22:28,TelecomDZ,El Bayadh,random spam message http://spam.example.com
17904,2025-06-03 05:34:29,Ooredoo,Algierrs,"The team fixed it fast, impressed!"
16681,2025-01-28 08:15:29,Djezzy,Tlemcen,  why am i charged for sms I never sent?? https://support.example.org/ticket/74734
11303,2025-10-04 15:30:28,Wana,Tlemceen,App says update required but Play Store shows none https://t.co/xyz
15768,2025-02-06 18:05:28,Wana,Tindouf,Bills are wrong again!! charged twice https://t.co/xyz
15854,2024-11-29 12:31:28,Ooredoo,Boumerdes,"App freeze, re-opened 10 times http://bit.ly/7sfkm5 😑  "
16941,2024-11-04 01:44:29,Wana,Biskra,SMS failed to deliver multiple times https://support.example.org/ticket/60395
2524,2025-08-17 03:02:28,Ooredoo,Annaba,internet so slooooow 😭 #Djezzy  
21596,2025-06-02 09:52:29,Wana,Guelma,  Promos are good but network bad 😅
4288,2025-01-09 00:25:28,Ooredoo,Algierrs,SMS failed to deliver multiple times https://t.co/xyz
5593,2025-02-01 22:56:28,Ooredoo,Guelma,I switched from Ooredoo to Wana and it's better.
2111,2025-10-11 19:07:28,TelecomDZ,Tizi Ouzou,I switched from TelecomDZ to Djezzy and it's better.
2400,2025-09-21 03:50:28,Mobilis,Batnaa,I switched from Mobilis to Djezzy and it's better.
1060,2025-07-16 12:31:28,Mobilis,Saida,Signal ok but data speed low in Saida   🙌
20528,2024-10-20 02:57:29,TelecomDZ,El-Oued,تعريض الشبكة سيء في El-Oued ☹️
15330,2025-08-09 10:40:28,TelecomDZ,Ouargla,Promo applied but billing still wrong http://example.com/issue/6682
16024,2024-12-23 18:32:29,Wana,Souk Ahras,تعريض الشبكة سيء في Souk Ahras ☹️
15735,2024-12-01 02:12:28,TelecomDZ,Oum El Bouaghi,"recharge failed, money gone!! contact@TelecomDZ.com"
15008,2024-12-23 15:23:28,Ooredoo,,The new plan is expensive for students
19937,2025-09-12 19:05:29,TelecomDZ,Boumerdes,TELECOMDZ PLEASE FIX THE NETWORK! #OUTAGE 😤
15888,2025-04-04 19:56:29,Wana,Soukahras,SMS subscription charged me without consent https://support.example.org/ticket/76020
11101,2025-02-21 05:42:28,Wana,Annabba,Happy with Wana overall 👍
12938,2025-03-03 06:47:28,Ooredoo,Tebessa,Bills are wrong again!! charged twice https://t.co/xyz  
7979,2025-04-07 13:34:28,Wana,Guelma,The app keeps crashing 😩 please fix @support
13810,2025-06-06 21:59:28,Wana,,<html>Error  500</html>  app  crash
10635,2024-10-22 06:35:28,Wana,Mila,My SIM not activated after 24h http://bit.ly/8iqwuq 😤
3527,2025-09-05 10:22:28,Ooredoo,Bejaia,why am i charged for sms I never sent?? http://example.com/issue/7387
6390,2025-03-01 08:02:28,TelecomDZ,Biskraa,random spam message http://spam.example.com
15859,2025-04-03 22:47:28,Wana,Ouargla,Streaming 144p only in Ouargla 😭 http://bit.ly/nagdy0
20286,2025-02-14 17:58:29,Mobilis,El Oued,My hotspot disconnects after 2 mins
9995,2024-12-31 22:28:28,TelecomDZ,Mila,تعريض الشبكة سيء في Mila ☹️
11974,2025-06-30 20:20:28,Mobilis,Oum El Bouaghi,I SWITCHED FROM MOBILIS TO WANA AND IT'S BETTER.
